,station_code,T,T10N,TD,ds
0,370,-32,,-72,2023-03-01 00:00:00+00:00
1,370,-40,,-74,2023-03-01 01:00:00+00:00
2,370,-54,,-83,2023-03-01 02:00:00+00:00
3,370,-51,,-80,2023-03-01 03:00:00+00:00
4,370,-44,,-72,2023-03-01 04:00:00+00:00
5,370,-48,-79.0,-74,2023-03-01 05:00:00+00:00
6,370,-36,,-66,2023-03-01 06:00:00+00:00
7,370,1,,-51,2023-03-01 07:00:00+00:00
8,370,20,,-44,2023-03-01 08:00:00+00:00
9,370,37,,-48,2023-03-01 09:00:00+00:00
10,370,47,,-52,2023-03-01 10:00:00+00:00
11,370,55,-74.0,-48,2023-03-01 11:00:00+00:00
12,370,62,,-50,2023-03-01 12:00:00+00:00
13,370,65,,-48,2023-03-01 13:00:00+00:00
14,370,69,,-48,2023-03-01 14:00:00+00:00
15,370,63,,-52,2023-03-01 15:00:00+00:00
16,370,56,,-53,2023-03-01 16:00:00+00:00
17,370,28,9.0,-55,2023-03-01 17:00:00+00:00
18,370,14,,-58,2023-03-01 18:00:00+00:00
19,370,-7,,-61,2023-03-01 19:00:00+00:00
20,370,-8,,-56,2023-03-01 20:00:00+00:00
21,370,7,,-51,2023-03-01 21:00:00+00:00
22,370,-4,,-54,2023-03-01 22:00:00+00:00
23,370,-6,-36.0,-54,2023-03-01 23:00:00+00:00
24,370,-12,,-55,2023-03-02 00:00:00+00:00
25,370,-20,,-60,2023-03-02 01:00:00+00:00
26,370,-3,,-46,2023-03-02 02:00:00+00:00
27,370,-18,,-45,2023-03-02 03:00:00+00:00
28,370,-21,,-42,2023-03-02 04:00:00+00:00
29,370,-17,-38.0,-37,2023-03-02 05:00:00+00:00
30,370,-14,,-32,2023-03-02 06:00:00+00:00
31,370,5,,-25,2023-03-02 07:00:00+00:00
32,370,23,,-26,2023-03-02 08:00:00+00:00
33,370,43,,-34,2023-03-02 09:00:00+00:00
34,370,59,,-34,2023-03-02 10:00:00+00:00
35,370,71,-30.0,-31,2023-03-02 11:00:00+00:00
36,370,85,,-17,2023-03-02 12:00:00+00:00
37,370,89,,-26,2023-03-02 13:00:00+00:00
38,370,93,,-33,2023-03-02 14:00:00+00:00
39,370,89,,-22,2023-03-02 15:00:00+00:00
40,370,72,,-12,2023-03-02 16:00:00+00:00
41,370,56,42.0,0,2023-03-02 17:00:00+00:00
42,370,35,,-7,2023-03-02 18:00:00+00:00
43,370,21,,-4,2023-03-02 19:00:00+00:00
44,370,25,,-1,2023-03-02 20:00:00+00:00
45,370,9,,-10,2023-03-02 21:00:00+00:00
46,370,8,,-5,2023-03-02 22:00:00+00:00
47,370,-3,-12.0,-12,2023-03-02 23:00:00+00:00
48,370,5,,-4,2023-03-03 00:00:00+00:00
49,370,7,,-2,2023-03-03 01:00:00+00:00
50,370,1,,-9,2023-03-03 02:00:00+00:00
51,370,3,,-8,2023-03-03 03:00:00+00:00
52,370,1,,-10,2023-03-03 04:00:00+00:00
53,370,6,-13.0,-9,2023-03-03 05:00:00+00:00
54,370,12,,-7,2023-03-03 06:00:00+00:00
55,370,17,,-5,2023-03-03 07:00:00+00:00
56,370,21,,-6,2023-03-03 08:00:00+00:00
57,370,27,,-1,2023-03-03 09:00:00+00:00
58,370,35,,-3,2023-03-03 10:00:00+00:00
59,370,52,5.0,7,2023-03-03 11:00:00+00:00
60,370,61,,8,2023-03-03 12:00:00+00:00
61,370,71,,6,2023-03-03 13:00:00+00:00
62,370,74,,3,2023-03-03 14:00:00+00:00
63,370,72,,-2,2023-03-03 15:00:00+00:00
64,370,67,,0,2023-03-03 16:00:00+00:00
65,370,64,60.0,-4,2023-03-03 17:00:00+00:00
66,370,57,,-5,2023-03-03 18:00:00+00:00
67,370,55,,-8,2023-03-03 19:00:00+00:00
68,370,52,,-4,2023-03-03 20:00:00+00:00
69,370,52,,-1,2023-03-03 21:00:00+00:00
70,370,49,,-1,2023-03-03 22:00:00+00:00
71,370,49,42.0,1,2023-03-03 23:00:00+00:00
72,370,51,,5,2023-03-04 00:00:00+00:00
73,370,52,,5,2023-03-04 01:00:00+00:00
74,370,51,,5,2023-03-04 02:00:00+00:00
75,370,50,,7,2023-03-04 03:00:00+00:00
76,370,51,,2,2023-03-04 04:00:00+00:00
77,370,51,42.0,2,2023-03-04 05:00:00+00:00
78,370,47,,12,2023-03-04 06:00:00+00:00
79,370,51,,17,2023-03-04 07:00:00+00:00
80,370,56,,23,2023-03-04 08:00:00+00:00
81,370,70,,27,2023-03-04 09:00:00+00:00
82,370,69,,22,2023-03-04 10:00:00+00:00
83,370,71,44.0,33,2023-03-04 11:00:00+00:00
84,370,80,,39,2023-03-04 12:00:00+00:00
85,370,76,,40,2023-03-04 13:00:00+00:00
86,370,71,,43,2023-03-04 14:00:00+00:00
87,370,75,,31,2023-03-04 15:00:00+00:00
88,370,69,,16,2023-03-04 16:00:00+00:00
89,370,62,59.0,19,2023-03-04 17:00:00+00:00
90,370,59,,14,2023-03-04 18:00:00+00:00
91,370,56,,19,2023-03-04 19:00:00+00:00
92,370,55,,15,2023-03-04 20:00:00+00:00
93,370,51,,10,2023-03-04 21:00:00+00:00
94,370,49,,6,2023-03-04 22:00:00+00:00
95,370,44,40.0,7,2023-03-04 23:00:00+00:00
96,370,40,,9,2023-03-05 00:00:00+00:00
97,370,37,,14,2023-03-05 01:00:00+00:00
98,370,32,,14,2023-03-05 02:00:00+00:00
99,370,28,,11,2023-03-05 03:00:00+00:00
100,370,30,,11,2023-03-05 04:00:00+00:00
101,370,31,24.0,13,2023-03-05 05:00:00+00:00
102,370,30,,16,2023-03-05 06:00:00+00:00
103,370,40,,24,2023-03-05 07:00:00+00:00
104,370,48,,22,2023-03-05 08:00:00+00:00
105,370,55,,17,2023-03-05 09:00:00+00:00
106,370,39,,10,2023-03-05 10:00:00+00:00
107,370,58,27.0,9,2023-03-05 11:00:00+00:00
108,370,57,,7,2023-03-05 12:00:00+00:00
109,370,58,,13,2023-03-05 13:00:00+00:00
110,370,58,,7,2023-03-05 14:00:00+00:00
111,370,55,,14,2023-03-05 15:00:00+00:00
112,370,39,,11,2023-03-05 16:00:00+00:00
113,370,35,31.0,15,2023-03-05 17:00:00+00:00
114,370,35,,13,2023-03-05 18:00:00+00:00
115,370,32,,13,2023-03-05 19:00:00+00:00
116,370,25,,11,2023-03-05 20:00:00+00:00
117,370,27,,12,2023-03-05 21:00:00+00:00
118,370,26,,11,2023-03-05 22:00:00+00:00
119,370,14,5.0,5,2023-03-05 23:00:00+00:00
120,370,10,,2,2023-03-06 00:00:00+00:00
121,370,9,,2,2023-03-06 01:00:00+00:00
122,370,-6,,-13,2023-03-06 02:00:00+00:00
123,370,-2,,-7,2023-03-06 03:00:00+00:00
124,370,3,,-3,2023-03-06 04:00:00+00:00
125,370,8,-24.0,2,2023-03-06 05:00:00+00:00
126,370,14,,6,2023-03-06 06:00:00+00:00
127,370,23,,14,2023-03-06 07:00:00+00:00
128,370,30,,19,2023-03-06 08:00:00+00:00
129,370,44,,26,2023-03-06 09:00:00+00:00
130,370,45,,19,2023-03-06 10:00:00+00:00
131,370,54,4.0,25,2023-03-06 11:00:00+00:00
132,370,40,,21,2023-03-06 12:00:00+00:00
133,370,48,,27,2023-03-06 13:00:00+00:00
134,370,47,,18,2023-03-06 14:00:00+00:00
135,370,59,,13,2023-03-06 15:00:00+00:00
136,370,54,,-1,2023-03-06 16:00:00+00:00
137,370,46,41.0,3,2023-03-06 17:00:00+00:00
138,370,46,,-2,2023-03-06 18:00:00+00:00
139,370,38,,12,2023-03-06 19:00:00+00:00
140,370,37,,25,2023-03-06 20:00:00+00:00
141,370,46,,35,2023-03-06 21:00:00+00:00
142,370,47,,35,2023-03-06 22:00:00+00:00
143,370,43,33.0,29,2023-03-06 23:00:00+00:00
144,370,40,,29,2023-03-07 00:00:00+00:00
145,370,40,,30,2023-03-07 01:00:00+00:00
146,370,40,,30,2023-03-07 02:00:00+00:00
147,370,39,,29,2023-03-07 03:00:00+00:00
148,370,38,,30,2023-03-07 04:00:00+00:00
149,370,36,36.0,28,2023-03-07 05:00:00+00:00
150,370,29,,19,2023-03-07 06:00:00+00:00
151,370,12,,4,2023-03-07 07:00:00+00:00
152,370,11,,5,2023-03-07 08:00:00+00:00
153,370,10,,5,2023-03-07 09:00:00+00:00
154,370,14,,10,2023-03-07 10:00:00+00:00
155,370,25,10.0,14,2023-03-07 11:00:00+00:00
156,370,35,,23,2023-03-07 12:00:00+00:00
157,370,36,,22,2023-03-07 13:00:00+00:00
158,370,31,,19,2023-03-07 14:00:00+00:00
159,370,17,,6,2023-03-07 15:00:00+00:00
160,370,11,,2,2023-03-07 16:00:00+00:00
161,370,7,5.0,0,2023-03-07 17:00:00+00:00
162,370,7,,1,2023-03-07 18:00:00+00:00
163,370,10,,1,2023-03-07 19:00:00+00:00
164,370,8,,1,2023-03-07 20:00:00+00:00
165,370,6,,-2,2023-03-07 21:00:00+00:00
166,370,3,,-3,2023-03-07 22:00:00+00:00
167,370,2,-4.0,-2,2023-03-07 23:00:00+00:00
168,370,9,,3,2023-03-08 00:00:00+00:00
169,370,9,,4,2023-03-08 01:00:00+00:00
170,370,8,,3,2023-03-08 02:00:00+00:00
171,370,10,,5,2023-03-08 03:00:00+00:00
172,370,9,,0,2023-03-08 04:00:00+00:00
173,370,4,-2.0,-3,2023-03-08 05:00:00+00:00
174,370,-1,,-10,2023-03-08 06:00:00+00:00
175,370,0,,-2,2023-03-08 07:00:00+00:00
176,370,3,,0,2023-03-08 08:00:00+00:00
177,370,5,,-10,2023-03-08 09:00:00+00:00
178,370,6,,-4,2023-03-08 10:00:00+00:00
179,370,10,0.0,-5,2023-03-08 11:00:00+00:00
180,370,13,,-3,2023-03-08 12:00:00+00:00
181,370,14,,0,2023-03-08 13:00:00+00:00
182,370,17,,2,2023-03-08 14:00:00+00:00
183,370,17,,2,2023-03-08 15:00:00+00:00
184,370,13,,2,2023-03-08 16:00:00+00:00
185,370,11,8.0,2,2023-03-08 17:00:00+00:00
186,370,10,,1,2023-03-08 18:00:00+00:00
187,370,6,,-2,2023-03-08 19:00:00+00:00
188,370,7,,0,2023-03-08 20:00:00+00:00
189,370,8,,1,2023-03-08 21:00:00+00:00
190,370,7,,-1,2023-03-08 22:00:00+00:00
191,370,7,4.0,0,2023-03-08 23:00:00+00:00
192,370,9,,2,2023-03-09 00:00:00+00:00
193,370,8,,3,2023-03-09 01:00:00+00:00
194,370,8,,2,2023-03-09 02:00:00+00:00
195,370,8,,2,2023-03-09 03:00:00+00:00
196,370,9,,1,2023-03-09 04:00:00+00:00
197,370,10,6.0,4,2023-03-09 05:00:00+00:00
198,370,11,,3,2023-03-09 06:00:00+00:00
199,370,14,,5,2023-03-09 07:00:00+00:00
200,370,17,,9,2023-03-09 08:00:00+00:00
201,370,22,,10,2023-03-09 09:00:00+00:00
202,370,31,,19,2023-03-09 10:00:00+00:00
203,370,35,9.0,24,2023-03-09 11:00:00+00:00
204,370,36,,27,2023-03-09 12:00:00+00:00
205,370,38,,30,2023-03-09 13:00:00+00:00
206,370,42,,35,2023-03-09 14:00:00+00:00
207,370,47,,40,2023-03-09 15:00:00+00:00
208,370,50,,44,2023-03-09 16:00:00+00:00
209,370,54,39.0,47,2023-03-09 17:00:00+00:00
210,370,59,,55,2023-03-09 18:00:00+00:00
211,370,57,,53,2023-03-09 19:00:00+00:00
212,370,64,,61,2023-03-09 20:00:00+00:00
213,370,96,,91,2023-03-09 21:00:00+00:00
214,370,99,,96,2023-03-09 22:00:00+00:00
215,370,91,53.0,87,2023-03-09 23:00:00+00:00
216,370,90,,86,2023-03-10 00:00:00+00:00
217,370,95,,87,2023-03-10 01:00:00+00:00
218,370,92,,85,2023-03-10 02:00:00+00:00
219,370,94,,88,2023-03-10 03:00:00+00:00
220,370,92,,81,2023-03-10 04:00:00+00:00
221,370,91,78.0,81,2023-03-10 05:00:00+00:00
222,370,92,,81,2023-03-10 06:00:00+00:00
223,370,99,,80,2023-03-10 07:00:00+00:00
224,370,112,,83,2023-03-10 08:00:00+00:00
225,370,101,,85,2023-03-10 09:00:00+00:00
226,370,95,,86,2023-03-10 10:00:00+00:00
227,370,97,86.0,90,2023-03-10 11:00:00+00:00
228,370,101,,94,2023-03-10 12:00:00+00:00
229,370,78,,71,2023-03-10 13:00:00+00:00
230,370,27,,13,2023-03-10 14:00:00+00:00
231,370,7,,-4,2023-03-10 15:00:00+00:00
232,370,10,,-1,2023-03-10 16:00:00+00:00
233,370,15,6.0,-3,2023-03-10 17:00:00+00:00
234,370,14,,-1,2023-03-10 18:00:00+00:00
235,370,15,,-12,2023-03-10 19:00:00+00:00
236,370,14,,-9,2023-03-10 20:00:00+00:00
237,370,12,,-17,2023-03-10 21:00:00+00:00
238,370,11,,-28,2023-03-10 22:00:00+00:00
239,370,3,-7.0,-37,2023-03-10 23:00:00+00:00
240,370,-10,,-38,2023-03-11 00:00:00+00:00
241,370,-11,,-37,2023-03-11 01:00:00+00:00
242,370,-24,,-44,2023-03-11 02:00:00+00:00
243,370,-34,,-49,2023-03-11 03:00:00+00:00
244,370,-29,,-44,2023-03-11 04:00:00+00:00
245,370,-34,-55.0,-47,2023-03-11 05:00:00+00:00
246,370,-20,,-34,2023-03-11 06:00:00+00:00
247,370,12,,-25,2023-03-11 07:00:00+00:00
248,370,32,,-35,2023-03-11 08:00:00+00:00
249,370,47,,-45,2023-03-11 09:00:00+00:00
250,370,51,,-43,2023-03-11 10:00:00+00:00
251,370,56,-57.0,-45,2023-03-11 11:00:00+00:00
252,370,64,,-26,2023-03-11 12:00:00+00:00
253,370,65,,-61,2023-03-11 13:00:00+00:00
254,370,70,,-50,2023-03-11 14:00:00+00:00
255,370,69,,-58,2023-03-11 15:00:00+00:00
256,370,45,,-56,2023-03-11 16:00:00+00:00
257,370,22,-15.0,-50,2023-03-11 17:00:00+00:00
258,370,10,,-42,2023-03-11 18:00:00+00:00
259,370,-1,,-42,2023-03-11 19:00:00+00:00
260,370,13,,-26,2023-03-11 20:00:00+00:00
261,370,24,,-28,2023-03-11 21:00:00+00:00
262,370,26,,-26,2023-03-11 22:00:00+00:00
263,370,27,-32.0,-26,2023-03-11 23:00:00+00:00
264,370,30,,-29,2023-03-12 00:00:00+00:00
265,370,31,,-26,2023-03-12 01:00:00+00:00
266,370,28,,-17,2023-03-12 02:00:00+00:00
267,370,26,,-10,2023-03-12 03:00:00+00:00
268,370,29,,-4,2023-03-12 04:00:00+00:00
269,370,29,20.0,15,2023-03-12 05:00:00+00:00
270,370,30,,22,2023-03-12 06:00:00+00:00
271,370,39,,34,2023-03-12 07:00:00+00:00
272,370,59,,53,2023-03-12 08:00:00+00:00
273,370,81,,75,2023-03-12 09:00:00+00:00
274,370,96,,86,2023-03-12 10:00:00+00:00
275,370,109,28.0,91,2023-03-12 11:00:00+00:00
276,370,117,,74,2023-03-12 12:00:00+00:00
277,370,119,,67,2023-03-12 13:00:00+00:00
278,370,118,,60,2023-03-12 14:00:00+00:00
279,370,117,,59,2023-03-12 15:00:00+00:00
280,370,112,,57,2023-03-12 16:00:00+00:00
281,370,109,105.0,61,2023-03-12 17:00:00+00:00
282,370,106,,61,2023-03-12 18:00:00+00:00
283,370,97,,60,2023-03-12 19:00:00+00:00
284,370,100,,59,2023-03-12 20:00:00+00:00
285,370,107,,59,2023-03-12 21:00:00+00:00
286,370,104,,65,2023-03-12 22:00:00+00:00
287,370,98,84.0,77,2023-03-12 23:00:00+00:00
288,370,95,,87,2023-03-13 00:00:00+00:00
289,370,107,,98,2023-03-13 01:00:00+00:00
290,370,114,,103,2023-03-13 02:00:00+00:00
291,370,120,,110,2023-03-13 03:00:00+00:00
292,370,126,,108,2023-03-13 04:00:00+00:00
293,370,134,91.0,100,2023-03-13 05:00:00+00:00
294,370,135,,97,2023-03-13 06:00:00+00:00
295,370,137,,98,2023-03-13 07:00:00+00:00
296,370,143,,102,2023-03-13 08:00:00+00:00
297,370,156,,103,2023-03-13 09:00:00+00:00
298,370,165,,100,2023-03-13 10:00:00+00:00
299,370,165,127.0,91,2023-03-13 11:00:00+00:00
300,370,173,,83,2023-03-13 12:00:00+00:00
301,370,177,,81,2023-03-13 13:00:00+00:00
302,370,165,,75,2023-03-13 14:00:00+00:00
303,370,167,,67,2023-03-13 15:00:00+00:00
304,370,154,,64,2023-03-13 16:00:00+00:00
305,370,140,131.0,64,2023-03-13 17:00:00+00:00
306,370,140,,64,2023-03-13 18:00:00+00:00
307,370,129,,71,2023-03-13 19:00:00+00:00
308,370,128,,82,2023-03-13 20:00:00+00:00
309,370,117,,80,2023-03-13 21:00:00+00:00
310,370,120,,79,2023-03-13 22:00:00+00:00
311,370,119,105.0,73,2023-03-13 23:00:00+00:00
312,370,111,,60,2023-03-14 00:00:00+00:00
313,370,108,,62,2023-03-14 01:00:00+00:00
314,370,108,,65,2023-03-14 02:00:00+00:00
315,370,102,,62,2023-03-14 03:00:00+00:00
316,370,93,,78,2023-03-14 04:00:00+00:00
317,370,93,89.0,84,2023-03-14 05:00:00+00:00
318,370,100,,88,2023-03-14 06:00:00+00:00
319,370,75,,61,2023-03-14 07:00:00+00:00
320,370,73,,58,2023-03-14 08:00:00+00:00
321,370,61,,44,2023-03-14 09:00:00+00:00
322,370,66,,34,2023-03-14 10:00:00+00:00
323,370,56,58.0,36,2023-03-14 11:00:00+00:00
324,370,77,,28,2023-03-14 12:00:00+00:00
325,370,85,,-14,2023-03-14 13:00:00+00:00
326,370,72,,-27,2023-03-14 14:00:00+00:00
327,370,62,,-28,2023-03-14 15:00:00+00:00
328,370,57,,-37,2023-03-14 16:00:00+00:00
329,370,51,39.0,-36,2023-03-14 17:00:00+00:00
330,370,31,,-32,2023-03-14 18:00:00+00:00
331,370,8,,-31,2023-03-14 19:00:00+00:00
332,370,8,,-26,2023-03-14 20:00:00+00:00
333,370,21,,-11,2023-03-14 21:00:00+00:00
334,370,30,,6,2023-03-14 22:00:00+00:00
335,370,26,-17.0,13,2023-03-14 23:00:00+00:00
336,370,27,,15,2023-03-15 00:00:00+00:00
337,370,24,,14,2023-03-15 01:00:00+00:00
338,370,17,,9,2023-03-15 02:00:00+00:00
339,370,10,,2,2023-03-15 03:00:00+00:00
340,370,-6,,-13,2023-03-15 04:00:00+00:00
341,370,-15,-33.0,-19,2023-03-15 05:00:00+00:00
342,370,11,,7,2023-03-15 06:00:00+00:00
343,370,25,,17,2023-03-15 07:00:00+00:00
344,370,47,,18,2023-03-15 08:00:00+00:00
345,370,66,,10,2023-03-15 09:00:00+00:00
346,370,78,,1,2023-03-15 10:00:00+00:00
347,370,81,-33.0,-5,2023-03-15 11:00:00+00:00
348,370,89,,-28,2023-03-15 12:00:00+00:00
349,370,88,,-44,2023-03-15 13:00:00+00:00
350,370,86,,-40,2023-03-15 14:00:00+00:00
351,370,82,,-32,2023-03-15 15:00:00+00:00
352,370,72,,-20,2023-03-15 16:00:00+00:00
353,370,63,42.0,-19,2023-03-15 17:00:00+00:00
354,370,60,,-14,2023-03-15 18:00:00+00:00
355,370,55,,-17,2023-03-15 19:00:00+00:00
356,370,53,,-16,2023-03-15 20:00:00+00:00
357,370,44,,-10,2023-03-15 21:00:00+00:00
358,370,42,,-3,2023-03-15 22:00:00+00:00
359,370,45,28.0,3,2023-03-15 23:00:00+00:00
360,370,47,,5,2023-03-16 00:00:00+00:00
361,370,50,,6,2023-03-16 01:00:00+00:00
362,370,48,,11,2023-03-16 02:00:00+00:00
363,370,49,,10,2023-03-16 03:00:00+00:00
364,370,51,,13,2023-03-16 04:00:00+00:00
365,370,53,39.0,14,2023-03-16 05:00:00+00:00
366,370,58,,15,2023-03-16 06:00:00+00:00
367,370,66,,15,2023-03-16 07:00:00+00:00
368,370,76,,12,2023-03-16 08:00:00+00:00
369,370,100,,18,2023-03-16 09:00:00+00:00
370,370,120,,19,2023-03-16 10:00:00+00:00
371,370,123,48.0,15,2023-03-16 11:00:00+00:00
372,370,133,,13,2023-03-16 12:00:00+00:00
373,370,140,,15,2023-03-16 13:00:00+00:00
374,370,145,,11,2023-03-16 14:00:00+00:00
375,370,140,,8,2023-03-16 15:00:00+00:00
376,370,134,,4,2023-03-16 16:00:00+00:00
377,370,117,95.0,8,2023-03-16 17:00:00+00:00
378,370,113,,9,2023-03-16 18:00:00+00:00
379,370,98,,12,2023-03-16 19:00:00+00:00
380,370,94,,15,2023-03-16 20:00:00+00:00
381,370,92,,14,2023-03-16 21:00:00+00:00
382,370,88,,14,2023-03-16 22:00:00+00:00
383,370,84,71.0,15,2023-03-16 23:00:00+00:00
384,370,78,,15,2023-03-17 00:00:00+00:00
385,370,68,,13,2023-03-17 01:00:00+00:00
386,370,72,,14,2023-03-17 02:00:00+00:00
387,370,75,,11,2023-03-17 03:00:00+00:00
388,370,72,,11,2023-03-17 04:00:00+00:00
389,370,68,48.0,14,2023-03-17 05:00:00+00:00
390,370,80,,19,2023-03-17 06:00:00+00:00
391,370,95,,24,2023-03-17 07:00:00+00:00
392,370,122,,38,2023-03-17 08:00:00+00:00
393,370,138,,44,2023-03-17 09:00:00+00:00
394,370,162,,52,2023-03-17 10:00:00+00:00
395,370,172,54.0,59,2023-03-17 11:00:00+00:00
396,370,177,,55,2023-03-17 12:00:00+00:00
397,370,179,,62,2023-03-17 13:00:00+00:00
398,370,178,,64,2023-03-17 14:00:00+00:00
399,370,178,,61,2023-03-17 15:00:00+00:00
400,370,164,,43,2023-03-17 16:00:00+00:00
401,370,149,137.0,43,2023-03-17 17:00:00+00:00
402,370,142,,47,2023-03-17 18:00:00+00:00
403,370,139,,52,2023-03-17 19:00:00+00:00
404,370,138,,62,2023-03-17 20:00:00+00:00
405,370,134,,74,2023-03-17 21:00:00+00:00
406,370,127,,75,2023-03-17 22:00:00+00:00
407,370,116,102.0,76,2023-03-17 23:00:00+00:00
408,370,121,,79,2023-03-18 00:00:00+00:00
409,370,107,,95,2023-03-18 01:00:00+00:00
410,370,106,,97,2023-03-18 02:00:00+00:00
411,370,106,,97,2023-03-18 03:00:00+00:00
412,370,106,,97,2023-03-18 04:00:00+00:00
413,370,101,92.0,91,2023-03-18 05:00:00+00:00
414,370,102,,93,2023-03-18 06:00:00+00:00
415,370,116,,97,2023-03-18 07:00:00+00:00
416,370,137,,99,2023-03-18 08:00:00+00:00
417,370,149,,95,2023-03-18 09:00:00+00:00
418,370,151,,84,2023-03-18 10:00:00+00:00
419,370,144,87.0,86,2023-03-18 11:00:00+00:00
420,370,142,,95,2023-03-18 12:00:00+00:00
421,370,148,,88,2023-03-18 13:00:00+00:00
422,370,151,,82,2023-03-18 14:00:00+00:00
423,370,160,,69,2023-03-18 15:00:00+00:00
424,370,150,,65,2023-03-18 16:00:00+00:00
425,370,131,105.0,66,2023-03-18 17:00:00+00:00
426,370,130,,64,2023-03-18 18:00:00+00:00
427,370,111,,83,2023-03-18 19:00:00+00:00
428,370,116,,81,2023-03-18 20:00:00+00:00
429,370,112,,80,2023-03-18 21:00:00+00:00
430,370,106,,86,2023-03-18 22:00:00+00:00
431,370,104,97.0,87,2023-03-18 23:00:00+00:00
432,370,103,,88,2023-03-19 00:00:00+00:00
433,370,102,,88,2023-03-19 01:00:00+00:00
434,370,100,,88,2023-03-19 02:00:00+00:00
435,370,93,,82,2023-03-19 03:00:00+00:00
436,370,84,,74,2023-03-19 04:00:00+00:00
437,370,87,57.0,80,2023-03-19 05:00:00+00:00
438,370,95,,90,2023-03-19 06:00:00+00:00
439,370,108,,92,2023-03-19 07:00:00+00:00
440,370,106,,78,2023-03-19 08:00:00+00:00
441,370,124,,88,2023-03-19 09:00:00+00:00
442,370,132,,82,2023-03-19 10:00:00+00:00
443,370,135,74.0,82,2023-03-19 11:00:00+00:00
444,370,139,,88,2023-03-19 12:00:00+00:00
445,370,138,,83,2023-03-19 13:00:00+00:00
446,370,140,,79,2023-03-19 14:00:00+00:00
447,370,128,,81,2023-03-19 15:00:00+00:00
448,370,113,,73,2023-03-19 16:00:00+00:00
449,370,94,89.0,65,2023-03-19 17:00:00+00:00
450,370,88,,55,2023-03-19 18:00:00+00:00
451,370,84,,57,2023-03-19 19:00:00+00:00
452,370,83,,61,2023-03-19 20:00:00+00:00
453,370,79,,59,2023-03-19 21:00:00+00:00
454,370,78,,61,2023-03-19 22:00:00+00:00
455,370,78,74.0,61,2023-03-19 23:00:00+00:00
456,370,54,,41,2023-03-20 00:00:00+00:00
457,370,55,,45,2023-03-20 01:00:00+00:00
458,370,54,,46,2023-03-20 02:00:00+00:00
459,370,54,,44,2023-03-20 03:00:00+00:00
460,370,56,,42,2023-03-20 04:00:00+00:00
461,370,59,28.0,44,2023-03-20 05:00:00+00:00
462,370,64,,45,2023-03-20 06:00:00+00:00
463,370,71,,44,2023-03-20 07:00:00+00:00
464,370,77,,46,2023-03-20 08:00:00+00:00
465,370,71,,52,2023-03-20 09:00:00+00:00
466,370,76,,58,2023-03-20 10:00:00+00:00
467,370,83,56.0,58,2023-03-20 11:00:00+00:00
468,370,91,,59,2023-03-20 12:00:00+00:00
469,370,105,,58,2023-03-20 13:00:00+00:00
470,370,102,,60,2023-03-20 14:00:00+00:00
471,370,101,,54,2023-03-20 15:00:00+00:00
472,370,101,,64,2023-03-20 16:00:00+00:00
473,370,100,87.0,66,2023-03-20 17:00:00+00:00
474,370,101,,67,2023-03-20 18:00:00+00:00
475,370,101,,68,2023-03-20 19:00:00+00:00
476,370,101,,69,2023-03-20 20:00:00+00:00
477,370,101,,71,2023-03-20 21:00:00+00:00
478,370,99,,71,2023-03-20 22:00:00+00:00
479,370,94,91.0,76,2023-03-20 23:00:00+00:00
480,370,94,,74,2023-03-21 00:00:00+00:00
481,370,94,,72,2023-03-21 01:00:00+00:00
482,370,92,,71,2023-03-21 02:00:00+00:00
483,370,90,,73,2023-03-21 03:00:00+00:00
484,370,90,,73,2023-03-21 04:00:00+00:00
485,370,93,86.0,70,2023-03-21 05:00:00+00:00
486,370,96,,76,2023-03-21 06:00:00+00:00
487,370,96,,83,2023-03-21 07:00:00+00:00
488,370,99,,83,2023-03-21 08:00:00+00:00
489,370,109,,84,2023-03-21 09:00:00+00:00
490,370,125,,82,2023-03-21 10:00:00+00:00
491,370,132,88.0,76,2023-03-21 11:00:00+00:00
492,370,136,,75,2023-03-21 12:00:00+00:00
493,370,149,,75,2023-03-21 13:00:00+00:00
494,370,137,,74,2023-03-21 14:00:00+00:00
495,370,138,,79,2023-03-21 15:00:00+00:00
496,370,118,,92,2023-03-21 16:00:00+00:00
497,370,117,111.0,90,2023-03-21 17:00:00+00:00
498,370,115,,88,2023-03-21 18:00:00+00:00
499,370,116,,87,2023-03-21 19:00:00+00:00
500,370,109,,83,2023-03-21 20:00:00+00:00
501,370,107,,74,2023-03-21 21:00:00+00:00
502,370,97,,70,2023-03-21 22:00:00+00:00
503,370,91,73.0,61,2023-03-21 23:00:00+00:00
504,370,92,,69,2023-03-22 00:00:00+00:00
505,370,100,,79,2023-03-22 01:00:00+00:00
506,370,102,,77,2023-03-22 02:00:00+00:00
507,370,100,,72,2023-03-22 03:00:00+00:00
508,370,99,,70,2023-03-22 04:00:00+00:00
509,370,101,71.0,67,2023-03-22 05:00:00+00:00
510,370,107,,72,2023-03-22 06:00:00+00:00
511,370,113,,69,2023-03-22 07:00:00+00:00
512,370,122,,66,2023-03-22 08:00:00+00:00
513,370,122,,64,2023-03-22 09:00:00+00:00
514,370,111,,80,2023-03-22 10:00:00+00:00
515,370,116,94.0,82,2023-03-22 11:00:00+00:00
516,370,121,,75,2023-03-22 12:00:00+00:00
517,370,124,,79,2023-03-22 13:00:00+00:00
518,370,119,,86,2023-03-22 14:00:00+00:00
519,370,111,,96,2023-03-22 15:00:00+00:00
